Time duration [s];Power [W]
60;357.85
120;339.793
180;333.15
240;330.706
300;329.807
360;121.112
420;120.991
480;120.946
540;120.93
600;120.923
660;120.921
720;120.92
780;120.92
840;0.0
900;0.0
960;0.0
1020;0.0
1080;0.0
1140;0.0
1200;0.0
1260;0.0
1320;0.0
1380;0.0
1440;0.0
1500;0.0
1560;0.0
1620;0.0
1680;0.0
1740;0.0
1800;0.0
1860;0.0
1920;0.0
1980;0.0
2040;0.0
2100;0.0
2160;0.0
2220;0.0
2280;0.0
2340;0.0
2400;0.0
2460;0.0
2520;0.0
2580;0.0
2640;0.0
2700;0.0
2760;0.0
2820;0.0
2880;0.0
2940;0.0
3000;0.0
3060;0.0
3120;0.0
3180;0.0
3240;193.247
3300;146.386
3360;129.147
3420;122.805
3480;120.472
3540;119.613
3600;119.298
3660;119.182
3720;119.139
3780;119.123
3840;119.117
3900;119.115
3960;119.114
4020;119.114
4080;119.114
4140;0.0
4200;0.0
4260;0.0
4320;0.0
4380;0.0
4440;0.0
4500;0.0
4560;246.0
4620;226.715
4680;219.62
4740;217.01
4800;216.05
4860;215.697
4920;215.567
4980;215.519
5040;215.502
5100;215.495
5160;215.493
5220;215.492
5280;215.492
5340;215.491
5400;215.491
5460;215.491
5520;215.491
5580;215.491
5640;215.491
5700;215.491
5760;215.491
5820;215.491
5880;215.491
5940;215.491
6000;215.491
6060;215.491
6120;215.491
6180;215.491
6240;215.491
6300;215.491
6360;0.0
6420;0.0
6480;162.087
6540;135.526
6600;125.754
6660;122.159
6720;120.837
6780;120.35
6840;120.171
6900;120.106
6960;120.081
7020;120.072
7080;120.069
7140;120.068
7200;120.068
7260;120.067
7320;120.067
7380;120.067
7440;120.067
7500;0.0
7560;0.0
7620;0.0
7680;0.0
7740;0.0
7800;0.0
7860;0.0
7920;0.0
7980;0.0
8040;0.0
8100;0.0
8160;0.0
8220;0.0
8280;0.0
8340;0.0
8400;0.0
8460;0.0
8520;0.0
8580;0.0
8640;0.0
8700;0.0
8760;0.0
8820;0.0
8880;0.0
8940;0.0
9000;0.0
9060;0.0
9120;0.0
9180;0.0
9240;0.0
9300;0.0
9360;0.0
9420;0.0
9480;0.0
9540;0.0
9600;0.0
9660;0.0
9720;0.0
9780;0.0
9840;174.834
9900;139.913
9960;127.066
10020;122.339
10080;120.601
10140;119.961
10200;119.726
10260;119.639
10320;347.339
10380;334.699
10440;330.049
10500;328.33799999999997
10560;327.70799999999997
10620;327.476
10680;327.39099999999996
10740;327.36
10800;207.76
10860;207.755
10920;207.754
10980;207.753
11040;207.753
11100;207.753
11160;207.753
11220;207.753
11280;207.753
11340;207.753
11400;207.753
11460;207.753
11520;207.753
11580;207.753
11640;207.753
11700;207.753
11760;207.753
11820;207.753
11880;207.753
11940;207.753
12000;0.0
12060;0.0
12120;0.0
12180;0.0
12240;0.0
12300;0.0
12360;0.0
12420;0.0
12480;0.0
12540;0.0
12600;0.0
12660;0.0
12720;0.0
12780;0.0
12840;0.0
12900;0.0
12960;0.0
13020;184.429
13080;142.447
13140;127.003
13200;121.322
13260;119.231
13320;118.462
13380;118.18
13440;118.076
13500;118.037
13560;118.023
13620;118.018
13680;118.016
13740;0.0
13800;0.0
13860;0.0
13920;0.0
13980;0.0
14040;0.0
14100;0.0
14160;0.0
14220;0.0
14280;0.0
14340;0.0
14400;0.0
14460;0.0
14520;0.0
14580;0.0
14640;0.0
14700;0.0
14760;0.0
14820;0.0
14880;0.0
14940;0.0
15000;0.0
15060;0.0
15120;0.0
15180;0.0
15240;0.0
15300;0.0
15360;0.0
15420;0.0
15480;0.0
15540;0.0
15600;0.0
15660;0.0
15720;0.0
15780;0.0
15840;192.742
15900;147.474
15960;130.821
16020;124.695
16080;122.441
16140;121.612
16200;121.307
16260;121.195
16320;121.153
16380;121.138
16440;121.133
16500;121.131
16560;121.13
16620;498.103
16680;394.283
16740;234.961
16800;220.91
16860;215.741
16920;261.2773
16980;260.5773
17040;260.32030000000003
17100;260.2253
17160;260.1903
17220;260.17830000000004
17280;260.1733
17340;260.17130000000003
17400;260.1703
17460;260.1703
17520;260.1703
17580;260.1703
17640;260.1703
17700;260.1703
17760;260.1703
17820;260.1703
17880;260.1703
17940;260.1703
18000;260.1703
18060;260.1703
18120;260.1703
18180;260.1703
18240;260.1703
18300;260.1703
18360;260.1703
18420;260.1703
18480;47.4373
18540;47.4373
18600;47.4373
18660;47.4373
18720;208.4263
18780;135.854
18840;126.608
18900;123.207
18960;121.955
19020;121.495
19080;121.326
19140;121.263
19200;121.24
19260;121.232
19320;121.229
19380;121.228
19440;121.227
19500;121.227
19560;121.227
19620;0.0
19680;0.0
19740;0.0
19800;0.0
19860;0.0
19920;0.0
19980;0.0
20040;0.0
20100;0.0
20160;0.0
20220;0.0
20280;0.0
20340;0.0
20400;0.0
20460;0.0
20520;0.0
20580;0.0
20640;0.0
20700;0.0
20760;0.0
20820;0.0
20880;0.0
20940;0.0
21000;0.0
21060;0.0
21120;0.0
21180;0.0
21240;1211.29
21300;1211.29
21360;1211.29
21420;1211.29
21480;1211.29
21540;1211.29
21600;1211.29
21660;1211.29
21720;0.0
21780;0.0
21840;0.0
21900;128.239
21960;122.506
22020;120.396
22080;119.62
22140;119.335
22200;119.23
22260;119.191
22320;119.177
22380;119.172
22440;119.17
22500;119.169
22560;119.169
22620;119.169
22680;306.123
22740;306.123
22800;306.123
22860;306.123
22920;186.954
22980;186.954
23040;538.3820000000001
23100;449.00100000000003
23160;416.12
23220;404.024
23280;399.574
23340;397.937
23400;397.334
23460;397.113
23520;397.031
23580;397.001
23640;396.99
23700;396.986
23760;396.985
23820;396.98400000000004
23880;396.98400000000004
23940;396.98400000000004
24000;396.98400000000004
24060;396.98400000000004
24120;396.98400000000004
24180;396.98400000000004
24240;396.98400000000004
24300;396.98400000000004
24360;396.98400000000004
24420;210.03
24480;210.03
24540;210.03
24600;210.03
24660;210.03
24720;0.0
24780;0.0
24840;127.756
24900;122.53
24960;120.607
25020;119.899
25080;119.639
25140;119.543
25200;119.508
25260;119.495
25320;119.491
25380;119.489
25440;119.488
25500;119.488
25560;119.488
25620;119.488
25680;119.488
25740;0.0
25800;0.0
25860;0.0
25920;0.0
25980;0.0
26040;0.0
26100;0.0
26160;0.0
26220;0.0
26280;0.0
26340;0.0
26400;0.0
26460;0.0
26520;0.0
26580;0.0
26640;0.0
26700;0.0
26760;0.0
26820;0.0
26880;104.036
26940;104.036
27000;104.036
27060;104.036
27120;104.036
27180;104.036
27240;104.036
27300;104.036
27360;104.036
27420;104.036
27480;104.036
27540;104.036
27600;104.036
27660;104.036
27720;104.036
27780;104.036
27840;104.036
27900;338.723
27960;265.898
28020;239.107
28080;229.251
28140;225.626
28200;224.292
28260;223.801
28320;223.62099999999998
28380;223.554
28440;223.53
28500;223.52100000000002
28560;316.953
28620;316.951
28680;316.951
28740;316.951
28800;197.471
28860;197.471
28920;197.471
28980;197.471
29040;197.471
29100;197.471
29160;197.471
29220;197.471
29280;197.471
29340;197.471
29400;197.471
29460;93.4345
29520;93.4345
29580;93.4345
29640;93.4345
29700;378.5065
29760;330.3545
29820;312.6405
29880;306.1245
29940;303.7265
30000;302.8445
30060;302.5205
30120;302.4015
30180;302.3575
30240;302.3415
30300;302.3355
30360;302.3325
30420;302.3325
30480;302.3315
30540;302.3315
30600;208.897
30660;208.897
30720;208.897
30780;208.897
30840;208.897
30900;208.897
30960;208.897
31020;435.236
31080;366.496
31140;341.209
31200;331.906
31260;119.586
31320;118.327
31380;117.864
31440;117.694
31500;117.631
31560;117.608
31620;117.599
31680;117.596
31740;117.595
31800;117.595
31860;0.0
31920;0.0
31980;0.0
32040;0.0
32100;0.0
32160;0.0
32220;0.0
32280;0.0
32340;0.0
32400;0.0
32460;0.0
32520;0.0
32580;0.0
32640;0.0
32700;0.0
32760;0.0
32820;0.0
32880;0.0
32940;0.0
33000;0.0
33060;0.0
33120;0.0
33180;0.0
33240;0.0
33300;0.0
33360;0.0
33420;0.0
33480;0.0
33540;0.0
33600;0.0
33660;0.0
33720;0.0
33780;0.0
33840;169.853
33900;138.47
33960;126.925
34020;122.678
34080;121.115
34140;120.54
34200;120.329
34260;120.251
34320;120.223
34380;120.212
34440;120.208
34500;120.207
34560;120.206
34620;120.206
34680;120.206
34740;0.0
34800;0.0
34860;0.0
34920;0.0
34980;0.0
35040;0.0
35100;0.0
35160;0.0
35220;0.0
35280;0.0
35340;0.0
35400;0.0
35460;0.0
35520;0.0
35580;350.242
35640;261.679
35700;229.098
35760;217.112
35820;212.703
35880;211.081
35940;210.484
36000;210.265
36060;210.184
36120;210.154
36180;210.143
36240;210.139
36300;210.138
36360;210.137
36420;210.137
36480;210.137
36540;210.137
36600;210.137
36660;210.137
36720;210.137
36780;210.137
36840;210.137
36900;210.137
36960;210.137
37020;210.137
37080;210.137
37140;210.137
37200;210.137
37260;425.698
37320;364.60699999999997
37380;342.132
37440;333.865
37500;330.823
37560;329.704
37620;329.293
37680;119.004
37740;118.948
37800;118.928
37860;118.92
37920;118.918
37980;118.917
38040;118.916
38100;118.916
38160;118.916
38220;0.0
38280;0.0
38340;0.0
38400;0.0
38460;0.0
38520;0.0
38580;0.0
38640;0.0
38700;0.0
38760;0.0
38820;0.0
38880;0.0
38940;0.0
39000;0.0
39060;0.0
39120;0.0
39180;0.0
39240;0.0
39300;0.0
39360;0.0
39420;0.0
39480;0.0
39540;0.0
39600;0.0
39660;0.0
39720;0.0
39780;0.0
39840;0.0
39900;0.0
39960;0.0
40020;127.145
40080;123.127
40140;121.648
40200;121.104
40260;120.904
40320;120.831
40380;120.804
40440;120.794
40500;120.79
40560;120.789
40620;120.788
40680;120.788
40740;120.788
40800;120.788
40860;0.0
40920;0.0
40980;0.0
41040;0.0
41100;0.0
41160;0.0
41220;0.0
41280;0.0
41340;0.0
41400;0.0
41460;0.0
41520;0.0
41580;0.0
41640;0.0
41700;0.0
41760;0.0
41820;0.0
41880;0.0
41940;0.0
42000;0.0
42060;0.0
42120;0.0
42180;0.0
42240;0.0
42300;0.0
42360;0.0
42420;361.933
42480;266.779
42540;231.774
42600;218.896
42660;214.159
42720;450.41200000000003
42780;375.195
42840;347.523
42900;337.343
42960;333.59799999999996
43020;332.222
43080;331.714
43140;331.528
43200;331.459
43260;331.43399999999997
43320;331.42499999999995
43380;331.42199999999997
43440;331.41999999999996
43500;331.41999999999996
43560;331.41999999999996
43620;331.41999999999996
43680;331.41999999999996
43740;331.41999999999996
43800;211.402
43860;211.402
43920;211.402
43980;211.402
44040;211.402
44100;211.402
44160;211.402
44220;211.402
44280;211.402
44340;0.0
44400;0.0
44460;0.0
44520;0.0
44580;0.0
44640;0.0
44700;0.0
44760;0.0
44820;0.0
44880;0.0
44940;0.0
45000;0.0
45060;0.0
45120;0.0
45180;0.0
45240;0.0
45300;0.0
45360;0.0
45420;0.0
45480;0.0
45540;0.0
45600;0.0
45660;0.0
45720;0.0
45780;0.0
45840;148.47
45900;129.342
45960;122.305
46020;119.716
46080;118.764
46140;118.414
46200;118.285
46260;118.237
46320;118.22
46380;118.213
46440;118.211
46500;2226.28
46560;2186.78
46620;2162.8199999999997
46680;2148.29
46740;2021.27
46800;2015.92
46860;2012.68
46920;2010.71
46980;2009.52
47040;2008.8
47100;2008.36
47160;2008.09
47220;2007.93
47280;2007.83
47340;2007.77
47400;2007.74
47460;2007.72
47520;2007.7
47580;2007.69
47640;2007.69
47700;2007.69
47760;2007.68
47820;2007.68
47880;2007.68
47940;2007.68
48000;2007.68
48060;2007.68
48120;2007.68
48180;2007.68
48240;2007.68
48300;2007.68
48360;2007.68
48420;2007.68
48480;2007.68
48540;2007.68
48600;2007.68
48660;2007.68
48720;2007.68
48780;2152.713
48840;2136.992
48900;123.528
48960;121.401
49020;120.618
49080;120.33
49140;120.224
49200;120.185
49260;120.171
49320;120.166
49380;120.164
49440;120.163
49500;120.163
49560;120.163
49620;0.0
49680;0.0
49740;0.0
49800;0.0
49860;0.0
49920;0.0
49980;0.0
50040;0.0
50100;0.0
50160;0.0
50220;0.0
50280;0.0
50340;0.0
50400;0.0
50460;0.0
50520;0.0
50580;0.0
50640;0.0
50700;0.0
50760;0.0
50820;0.0
50880;0.0
50940;0.0
51000;0.0
51060;0.0
51120;0.0
51180;0.0
51240;0.0
51300;0.0
51360;0.0
51420;0.0
51480;0.0
51540;0.0
51600;0.0
51660;0.0
51720;0.0
51780;0.0
51840;0.0
51900;0.0
51960;0.0
52020;120.753
52080;120.329
52140;120.173
52200;120.115
52260;120.094
52320;120.087
52380;120.084
52440;120.083
52500;120.082
52560;120.082
52620;120.082
52680;120.082
52740;120.082
52800;120.082
52860;120.082
52920;120.082
52980;0.0
53040;0.0
53100;0.0
53160;0.0
53220;0.0
53280;0.0
53340;0.0
53400;0.0
53460;0.0
53520;0.0
53580;0.0
53640;0.0
53700;0.0
53760;0.0
53820;0.0
53880;0.0
53940;0.0
54000;0.0
54060;0.0
54120;0.0
54180;0.0
54240;0.0
54300;0.0
54360;0.0
54420;0.0
54480;0.0
54540;0.0
54600;0.0
54660;0.0
54720;0.0
54780;0.0
54840;0.0
54900;0.0
54960;0.0
55020;0.0
55080;0.0
55140;0.0
55200;0.0
55260;0.0
55320;0.0
55380;365.853
55440;344.11699999999996
55500;336.122
55560;333.18
55620;332.098
55680;331.699
55740;331.553
55800;331.49899999999997
55860;331.479
55920;331.472
55980;331.469
56040;331.46799999999996
56100;331.46799999999996
56160;331.467
56220;210.028
56280;210.028
56340;210.028
56400;210.028
56460;210.028
56520;210.028
56580;210.028
56640;210.028
56700;210.028
56760;210.028
56820;210.028
56880;210.028
56940;210.028
57000;210.028
57060;210.028
57120;210.028
57180;210.028
57240;210.028
57300;210.028
57360;210.028
57420;210.028
57480;210.028
57540;210.028
57600;210.028
57660;210.028
57720;210.028
57780;210.028
57840;210.028
57900;210.028
57960;210.028
58020;210.028
58080;210.028
58140;210.028
58200;210.028
58260;361.049
58320;341.582
58380;334.41999999999996
58440;331.786
58500;330.817
58560;330.46
58620;330.329
58680;330.281
58740;330.263
58800;330.256
58860;330.254
58920;330.253
58980;330.253
59040;330.253
59100;330.253
59160;210.028
59220;0.0
59280;0.0
59340;0.0
59400;0.0
59460;0.0
59520;0.0
59580;0.0
59640;0.0
59700;0.0
59760;0.0
59820;0.0
59880;0.0
59940;0.0
60000;0.0
60060;0.0
60120;0.0
60180;0.0
60240;0.0
60300;0.0
60360;0.0
60420;0.0
60480;0.0
60540;0.0
60600;0.0
60660;0.0
60720;0.0
60780;0.0
60840;0.0
60900;0.0
60960;0.0
61020;0.0
61080;0.0
61140;0.0
61200;0.0
61260;0.0
61320;0.0
61380;0.0
61440;0.0
61500;164.866
61560;136.215
61620;125.675
61680;121.798
61740;120.371
61800;119.847
61860;119.654
61920;119.583
61980;119.556
62040;119.547
62100;119.543
62160;119.542
62220;119.542
62280;119.541
62340;119.541
62400;0.0
62460;0.0
62520;0.0
62580;281.281
62640;237.427
62700;221.294
62760;215.359
62820;213.176
62880;212.373
62940;212.077
63000;211.969
63060;211.929
63120;211.914
63180;211.909
63240;211.907
63300;211.906
63360;211.906
63420;211.906
63480;211.905
63540;211.905
63600;211.905
63660;211.905
63720;211.905
63780;211.905
63840;211.905
63900;211.905
63960;211.905
64020;211.905
64080;211.905
64140;211.905
64200;211.905
64260;211.905
64320;0.0
64380;0.0
64440;0.0
64500;0.0
64560;0.0
64620;0.0
64680;125.419
64740;122.89
64800;121.96
64860;121.618
64920;121.492
64980;121.446
65040;121.429
65100;121.422
65160;121.42
65220;121.419
65280;121.419
65340;121.419
65400;121.419
65460;121.419
65520;121.419
65580;121.419
65640;121.419
65700;0.0
65760;0.0
65820;0.0
65880;0.0
65940;0.0
66000;0.0
66060;0.0
66120;0.0
66180;0.0
66240;0.0
66300;0.0
66360;0.0
66420;0.0
66480;0.0
66540;0.0
66600;0.0
66660;0.0
66720;0.0
66780;0.0
66840;0.0
66900;0.0
66960;0.0
67020;0.0
67080;0.0
67140;0.0
67200;0.0
67260;0.0
67320;0.0
67380;0.0
67440;0.0
67500;0.0
67560;0.0
67620;0.0
67680;0.0
67740;0.0
67800;0.0
67860;0.0
67920;147.344
67980;131.069
68040;125.081
68100;122.879
68160;122.068
68220;121.77
68280;121.66
68340;121.62
68400;121.605
68460;121.6
68520;121.598
68580;121.597
68640;121.597
68700;121.597
68760;0.0
68820;0.0
68880;0.0
68940;0.0
69000;0.0
69060;0.0
69120;267.458
69180;230.496
69240;216.899
69300;211.897
69360;210.057
69420;209.38
69480;209.131
69540;209.039
69600;209.005
69660;208.993
69720;208.988
69780;208.987
69840;208.986
69900;208.986
69960;208.986
70020;208.986
70080;208.986
70140;208.986
70200;208.986
70260;208.986
70320;208.986
70380;208.986
70440;208.986
70500;208.986
70560;208.986
70620;208.986
70680;334.61899999999997
70740;331.877
70800;330.86899999999997
70860;330.498
70920;121.375
70980;121.325
71040;121.306
71100;121.3
71160;121.297
71220;121.296
71280;121.296
71340;121.296
71400;121.296
71460;121.296
71520;121.296
71580;121.296
71640;0.0
71700;0.0
71760;0.0
71820;0.0
71880;0.0
71940;0.0
72000;138.989
72060;138.989
72120;138.989
72180;184.831
72240;184.831
72300;184.831
72360;184.831
72420;184.831
72480;184.831
72540;184.831
72600;184.831
72660;184.831
72720;2301.411
72780;2261.751
72840;2237.701
72900;2223.111
72960;2214.261
73020;2208.891
73080;2205.641
73140;2203.661
73200;2202.4610000000002
73260;2201.741
73320;2201.301
73380;3411.281
73440;3411.121
73500;3411.0209999999997
73560;3410.9610000000002
73620;3410.921
73680;3579.206
73740;3549.287
73800;3538.274
73860;3534.2259999999997
73920;3532.727
73980;3532.179
74040;3531.978
74100;3531.904
74160;3531.876
74220;3531.866
74280;3531.863
74340;3731.7709999999997
74400;3946.47
74460;3942.763
74520;2731.1499999999996
74580;2730.6479999999997
74640;2730.464
74700;2609.406
74760;2609.381
74820;2609.372
74880;2609.368
74940;2609.3669999999997
75000;2609.366
75060;2609.366
75120;2609.366
75180;593.576
75240;593.576
75300;593.576
75360;593.576
75420;593.576
75480;593.576
75540;593.576
75600;593.576
75660;593.576
75720;593.576
75780;593.576
75840;593.576
75900;593.576
75960;593.576
76020;593.576
76080;593.576
76140;593.576
76200;593.576
76260;384.741
76320;384.741
76380;384.741
76440;384.741
76500;384.741
76560;384.741
76620;384.741
76680;384.741
76740;384.741
76800;561.578
76860;524.783
76920;465.40599999999995
76980;460.42600000000004
77040;458.59399999999994
77100;457.91999999999996
77160;457.672
77220;457.581
77280;457.548
77340;457.53499999999997
77400;457.53099999999995
77460;457.529
77520;457.528
77580;457.528
77640;457.528
77700;338.899
77760;338.899
77820;338.899
77880;338.899
77940;338.899
78000;338.899
78060;338.899
78120;338.899
78180;338.899
78240;338.899
78300;338.899
78360;338.899
78420;338.899
