Time duration [s];Power [W]
60;335.851
120;210.965
180;209.271
240;208.647
300;208.418
360;208.334
420;208.303
480;208.291
540;208.287
600;208.286
660;208.285
720;208.285
780;208.285
840;208.285
900;208.285
960;208.285
1020;208.285
1080;208.285
1140;208.285
1200;208.285
1260;208.285
1320;208.285
1380;208.285
1440;208.285
1500;208.285
1560;208.285
1620;208.285
1680;208.285
1740;208.285
1800;208.285
1860;208.285
1920;208.285
1980;208.285
2040;0.0
2100;0.0
2160;0.0
2220;147.939
2280;129.784
2340;123.106
2400;120.649
2460;119.745
2520;119.412
2580;119.29
2640;119.245
2700;119.229
2760;119.222
2820;119.22
2880;119.219
2940;119.219
3000;119.219
3060;119.219
3120;119.219
3180;0.0
3240;0.0
3300;0.0
3360;0.0
3420;0.0
3480;0.0
3540;0.0
3600;0.0
3660;0.0
3720;0.0
3780;0.0
3840;0.0
3900;0.0
3960;0.0
4020;0.0
4080;0.0
4140;0.0
4200;0.0
4260;0.0
4320;0.0
4380;0.0
4440;0.0
4500;0.0
4560;0.0
4620;0.0
4680;0.0
4740;0.0
4800;0.0
4860;0.0
4920;0.0
4980;0.0
5040;0.0
5100;0.0
5160;0.0
5220;151.248
5280;131.242
5340;123.881
5400;121.174
5460;120.178
5520;119.811
5580;119.676
5640;119.627
5700;119.609
5760;119.602
5820;119.599
5880;119.598
5940;119.598
6000;402.013
6060;280.116
6120;235.272
6180;218.775
6240;212.706
6300;210.474
6360;209.652
6420;209.35
6480;209.239
6540;209.198
6600;209.183
6660;209.178
6720;209.175
6780;209.175
6840;209.174
6900;209.174
6960;209.174
7020;209.174
7080;209.174
7140;209.174
7200;209.174
7260;209.174
7320;209.174
7380;209.174
7440;209.174
7500;209.174
7560;209.174
7620;209.174
7680;0.0
7740;0.0
7800;0.0
7860;0.0
7920;0.0
7980;0.0
8040;0.0
8100;0.0
8160;0.0
8220;122.933
8280;121.419
8340;120.863
8400;120.658
8460;120.582
8520;120.555
8580;120.545
8640;120.541
8700;120.539
8760;120.539
8820;120.539
8880;120.539
8940;120.539
9000;120.539
9060;0.0
9120;0.0
9180;0.0
9240;0.0
9300;0.0
9360;0.0
9420;0.0
9480;0.0
9540;0.0
9600;0.0
9660;0.0
9720;0.0
9780;0.0
9840;0.0
9900;0.0
9960;0.0
10020;0.0
10080;0.0
10140;0.0
10200;0.0
10260;0.0
10320;0.0
10380;0.0
10440;0.0
10500;0.0
10560;0.0
10620;0.0
10680;0.0
10740;0.0
10800;0.0
10860;0.0
10920;187.971
10980;143.801
11040;127.552
11100;121.575
11160;119.376
11220;118.567
11280;118.269
11340;118.16
11400;118.119
11460;118.105
11520;118.099
11580;118.097
11640;118.096
11700;0.0
11760;0.0
11820;0.0
11880;0.0
11940;0.0
12000;255.706
12060;225.15
12120;213.909
12180;209.773
12240;208.252
12300;207.692
12360;207.486
12420;207.411
12480;207.383
12540;207.373
12600;207.369
12660;207.367
12720;207.367
12780;207.367
12840;207.367
12900;207.367
12960;207.367
13020;207.367
13080;207.367
13140;207.367
13200;207.367
13260;207.367
13320;207.367
13380;207.367
13440;207.367
13500;207.367
13560;0.0
13620;0.0
13680;0.0
13740;221.699
13800;158.313
13860;134.994
13920;126.416
13980;123.26
14040;122.099
14100;121.672
14160;121.515
14220;121.457
14280;121.436
14340;121.428
14400;121.425
14460;121.424
14520;121.424
14580;121.424
14640;121.424
14700;0.0
14760;0.0
14820;0.0
14880;0.0
14940;0.0
15000;0.0
15060;0.0
15120;0.0
15180;0.0
15240;0.0
15300;0.0
15360;0.0
15420;0.0
15480;0.0
15540;0.0
15600;0.0
15660;0.0
15720;0.0
15780;0.0
15840;0.0
15900;0.0
15960;0.0
16020;0.0
16080;0.0
16140;0.0
16200;0.0
16260;0.0
16320;0.0
16380;0.0
16440;0.0
16500;0.0
16560;0.0
16620;0.0
16680;0.0
16740;0.0
16800;0.0
16860;0.0
16920;0.0
16980;180.964
17040;141.964
17100;127.616
17160;122.338
17220;120.397
17280;119.682
17340;119.42
17400;521.339
17460;396.905
17520;351.12800000000004
17580;334.288
17640;328.09299999999996
17700;325.81399999999996
17760;324.976
17820;324.66700000000003
17880;205.287
17940;205.245
18000;205.23
18060;205.224
18120;205.222
18180;205.221
18240;205.221
18300;205.221
18360;205.221
18420;205.221
18480;205.221
18540;205.221
18600;205.221
18660;205.221
18720;205.221
18780;205.221
18840;205.221
18900;0.0
18960;0.0
19020;0.0
19080;0.0
19140;0.0
19200;0.0
19260;0.0
19320;0.0
19380;0.0
19440;0.0
19500;0.0
19560;0.0
19620;0.0
19680;0.0
19740;0.0
19800;0.0
19860;0.0
19920;178.265
19980;142.293
20040;129.059
20100;124.191
20160;122.4
20220;121.741
20280;121.499
20340;121.41
20400;121.377
20460;121.365
20520;121.36
20580;121.359
20640;121.358
20700;0.0
20760;0.0
20820;0.0
20880;0.0
20940;0.0
21000;0.0
21060;0.0
21120;0.0
21180;0.0
21240;0.0
21300;0.0
21360;0.0
21420;0.0
21480;0.0
21540;0.0
21600;0.0
21660;0.0
21720;0.0
21780;0.0
21840;0.0
21900;101.369
21960;101.369
22020;299.856
22080;299.856
22140;299.856
22200;299.856
22260;299.856
22320;299.856
22380;299.856
22440;465.803
22500;436.669
22560;425.951
22620;422.00800000000004
22680;420.558
22740;1644.064
22800;1643.868
22860;1643.796
22920;1643.769
22980;1643.759
23040;1643.756
23100;1643.7540000000001
23160;1643.7540000000001
23220;1992.9740000000002
23280;1905.711
23340;649.569
23400;637.759
23460;633.414
23520;511.95799999999997
23580;312.88300000000004
23640;312.66700000000003
23700;211.218
23760;211.189
23820;211.178
23880;211.174
23940;211.173
24000;211.172
24060;211.172
24120;211.172
24180;211.172
24240;211.172
24300;211.172
24360;211.172
24420;211.172
24480;211.172
24540;211.172
24600;211.172
24660;211.172
24720;211.172
24780;211.172
24840;211.172
24900;211.172
24960;211.172
25020;211.172
25080;211.172
25140;0.0
25200;0.0
25260;0.0
25320;0.0
25380;0.0
25440;0.0
25500;0.0
25560;0.0
25620;148.412
25680;130.103
25740;123.368
25800;120.89
25860;119.978
25920;119.643
25980;119.52
26040;231.082
26100;231.066
26160;231.059
26220;231.05700000000002
26280;231.05599999999998
26340;231.05599999999998
26400;231.05599999999998
26460;231.05599999999998
26520;231.05599999999998
26580;231.05599999999998
26640;231.05599999999998
26700;111.608
26760;111.608
26820;111.608
26880;111.608
26940;111.608
27000;111.608
27060;111.608
27120;111.608
27180;111.608
27240;111.608
27300;111.608
27360;111.608
27420;111.608
27480;163.969
27540;163.969
27600;163.969
27660;163.969
27720;163.969
27780;163.969
27840;163.969
27900;163.969
27960;163.969
28020;163.969
28080;163.969
28140;163.969
28200;163.969
28260;163.969
28320;163.969
28380;163.969
28440;163.969
28500;52.3606
28560;52.3606
28620;52.3606
28680;52.3606
28740;273.0536
28800;209.0146
28860;185.4566
28920;176.7906
28980;173.6016
29040;172.4286
29100;171.9976
29160;542.1596000000001
29220;440.1656
29280;402.64259999999996
29340;388.83959999999996
29400;383.7616
29460;381.8936
29520;381.2066
29580;328.59299999999996
29640;209.114
29700;209.08
29760;209.067
29820;209.063
29880;209.061
29940;209.06
30000;209.06
30060;209.06
30120;209.06
30180;209.06
30240;209.06
30300;209.06
30360;209.06
30420;209.06
30480;209.06
30540;209.06
30600;209.06
30660;209.06
30720;209.06
30780;209.06
30840;0.0
30900;0.0
30960;0.0
31020;0.0
31080;0.0
31140;0.0
31200;0.0
31260;0.0
31320;0.0
31380;0.0
31440;0.0
31500;0.0
31560;0.0
31620;0.0
31680;0.0
31740;0.0
31800;0.0
31860;0.0
31920;228.562
31980;160.751
32040;135.804
32100;126.627
32160;123.251
32220;122.009
32280;121.552
32340;121.384
32400;121.322
32460;121.299
32520;121.291
32580;121.288
32640;121.287
32700;121.286
32760;121.286
32820;0.0
32880;0.0
32940;0.0
33000;0.0
33060;0.0
33120;0.0
33180;0.0
33240;0.0
33300;0.0
33360;0.0
33420;0.0
33480;0.0
33540;0.0
33600;0.0
33660;0.0
33720;0.0
33780;0.0
33840;0.0
33900;0.0
33960;0.0
34020;0.0
34080;0.0
34140;0.0
34200;0.0
34260;0.0
34320;0.0
34380;0.0
34440;0.0
34500;0.0
34560;180.669
34620;141.236
34680;126.73
34740;121.393
34800;119.43
34860;118.707
34920;388.452
34980;352.036
35040;338.64
35100;333.712
35160;331.899
35220;331.231
35280;212.699
35340;212.609
35400;212.576
35460;212.563
35520;212.559
35580;212.557
35640;212.557
35700;212.556
35760;212.556
35820;212.556
35880;212.556
35940;212.556
36000;212.556
36060;212.556
36120;212.556
36180;212.556
36240;212.556
36300;212.556
36360;212.556
36420;212.556
36480;212.556
36540;212.556
36600;212.556
36660;212.556
36720;212.556
36780;0.0
36840;0.0
36900;0.0
36960;0.0
37020;178.999
37080;178.999
37140;178.999
37200;178.999
37260;178.999
37320;178.999
37380;178.999
37440;178.999
37500;1794.82
37560;1794.82
37620;1794.82
37680;1794.82
37740;1794.82
37800;1794.82
37860;1794.82
37920;1794.82
37980;1794.82
38040;1794.82
38100;1794.82
38160;1794.82
38220;1794.82
38280;1794.82
38340;1794.82
38400;1794.82
38460;181.538
38520;181.538
38580;181.538
38640;181.538
38700;181.538
38760;181.538
38820;181.538
38880;181.538
38940;181.538
39000;181.538
39060;1798.69
39120;1798.69
39180;1798.69
39240;1798.69
39300;1798.69
39360;1798.69
39420;1798.69
39480;1798.69
39540;1798.69
39600;1798.69
39660;1798.69
39720;1798.69
39780;1798.69
39840;1798.69
39900;1798.69
39960;1798.69
40020;1798.69
40080;560.749
40140;453.48400000000004
40200;414.024
40260;399.507
40320;394.16700000000003
40380;581.451
40440;536.113
40500;519.433
40560;513.297
40620;511.03999999999996
40680;510.21000000000004
40740;330.393
40800;330.281
40860;330.23900000000003
40920;330.224
40980;330.218
41040;330.216
41100;330.216
41160;330.21500000000003
41220;330.21500000000003
41280;330.21500000000003
41340;330.21500000000003
41400;330.21500000000003
41460;330.21500000000003
41520;330.21500000000003
41580;330.21500000000003
41640;330.21500000000003
41700;330.21500000000003
41760;330.21500000000003
41820;118.667
41880;118.667
41940;118.667
42000;118.667
42060;118.667
42120;118.667
42180;118.667
42240;118.667
42300;0.0
42360;0.0
42420;0.0
42480;0.0
42540;0.0
42600;0.0
42660;0.0
42720;0.0
42780;0.0
42840;0.0
42900;0.0
42960;0.0
43020;0.0
43080;0.0
43140;0.0
43200;0.0
43260;0.0
43320;0.0
43380;0.0
43440;0.0
43500;0.0
43560;0.0
43620;0.0
43680;0.0
43740;0.0
43800;0.0
43860;0.0
43920;183.575
43980;183.575
44040;183.575
44100;183.575
44160;183.575
44220;183.575
44280;183.575
44340;183.575
44400;183.575
44460;183.575
44520;183.575
44580;183.575
44640;183.575
44700;183.575
44760;425.15
44820;406.101
44880;399.09299999999996
44940;396.515
45000;395.567
45060;395.21799999999996
45120;395.089
45180;395.04200000000003
45240;395.025
45300;395.01800000000003
45360;395.01599999999996
45420;395.015
45480;395.015
45540;395.015
45600;395.015
45660;395.015
45720;395.015
45780;395.015
45840;395.015
45900;395.015
45960;395.015
46020;395.015
46080;395.015
46140;395.015
46200;395.015
46260;395.015
46320;395.015
46380;395.015
46440;183.575
46500;183.575
46560;183.575
46620;183.575
46680;183.575
46740;183.575
46800;183.575
46860;183.575
46920;183.575
46980;183.575
47040;183.575
47100;183.575
47160;183.575
47220;183.575
47280;0.0
47340;0.0
47400;167.483
47460;137.147
47520;125.987
47580;121.881
47640;120.371
47700;119.815
47760;119.611
47820;119.536
47880;119.508
47940;119.498
48000;119.494
48060;119.493
48120;119.492
48180;119.492
48240;119.492
48300;119.492
48360;119.492
48420;119.492
48480;119.492
48540;119.492
48600;119.492
48660;119.492
48720;119.492
48780;119.492
48840;119.492
48900;119.492
48960;119.492
49020;119.492
49080;0.0
49140;0.0
49200;0.0
49260;0.0
49320;0.0
49380;0.0
49440;0.0
49500;0.0
49560;0.0
49620;0.0
49680;0.0
49740;0.0
49800;0.0
49860;0.0
49920;0.0
49980;0.0
50040;0.0
50100;0.0
50160;0.0
50220;0.0
50280;0.0
50340;0.0
50400;0.0
50460;0.0
50520;0.0
50580;0.0
50640;0.0
50700;350.613
50760;263.985
50820;232.116
50880;220.392
50940;216.079
51000;396.938
51060;357.015
51120;342.327
51180;336.924
51240;334.937
51300;334.205
51360;333.936
51420;333.83799999999997
51480;333.801
51540;333.787
51600;333.783
51660;333.781
51720;333.78
51780;333.78
51840;333.78
51900;333.78
51960;213.569
52020;213.569
52080;213.569
52140;213.569
52200;213.569
52260;213.569
52320;213.569
52380;0.0
52440;0.0
52500;0.0
52560;0.0
52620;0.0
52680;0.0
52740;0.0
52800;0.0
52860;0.0
52920;0.0
52980;0.0
53040;0.0
53100;0.0
53160;0.0
53220;0.0
53280;0.0
53340;0.0
53400;0.0
53460;0.0
53520;0.0
53580;0.0
53640;0.0
53700;0.0
53760;0.0
53820;0.0
53880;0.0
53940;0.0
54000;0.0
54060;0.0
54120;0.0
54180;0.0
54240;0.0
54300;0.0
54360;193.389
54420;148.343
54480;131.772
54540;125.676
54600;123.433
54660;122.608
54720;122.305
54780;122.193
54840;122.152
54900;122.137
54960;122.131
55020;122.129
55080;122.128
55140;0.0
55200;0.0
55260;0.0
55320;0.0
55380;0.0
55440;0.0
55500;0.0
55560;0.0
55620;0.0
55680;0.0
55740;0.0
55800;0.0
55860;0.0
55920;287.014
55980;236.133
56040;217.414
56100;210.528
56160;207.995
56220;207.063
56280;206.72
56340;206.594
56400;206.548
56460;206.53
56520;206.524
56580;206.522
56640;206.521
56700;206.521
56760;206.521
56820;206.521
56880;206.521
56940;420.924
57000;362.163
57060;340.546
57120;332.594
57180;329.668
57240;328.592
57300;328.19599999999997
57360;328.051
57420;327.99699999999996
57480;327.977
57540;327.96999999999997
57600;327.967
57660;327.966
57720;121.445
57780;0.0
57840;0.0
57900;0.0
57960;0.0
58020;0.0
58080;0.0
58140;0.0
58200;0.0
58260;0.0
58320;0.0
58380;0.0
58440;0.0
58500;0.0
58560;0.0
58620;0.0
58680;0.0
58740;0.0
58800;0.0
58860;0.0
58920;0.0
58980;0.0
59040;0.0
59100;0.0
59160;0.0
59220;0.0
59280;0.0
59340;0.0
59400;0.0
59460;0.0
59520;0.0
59580;0.0
59640;169.318
59700;138.529
59760;127.203
59820;123.036
59880;121.503
59940;120.94
60000;120.732
60060;120.656
60120;120.628
60180;120.617
60240;120.614
60300;120.612
60360;120.612
60420;120.611
60480;120.611
60540;120.611
60600;120.611
60660;0.0
60720;0.0
60780;0.0
60840;0.0
60900;0.0
60960;0.0
61020;0.0
61080;0.0
61140;0.0
61200;0.0
61260;0.0
61320;0.0
61380;0.0
61440;0.0
61500;0.0
61560;0.0
61620;0.0
61680;0.0
61740;0.0
61800;359.159
61860;264.139
61920;229.183
61980;216.324
62040;211.593
62100;209.853
62160;209.212
62220;208.977
62280;208.89
62340;208.858
62400;208.847
62460;208.842
62520;208.841
62580;208.84
62640;208.84
62700;348.40999999999997
62760;335.796
62820;331.156
62880;329.448
62940;328.82
63000;328.589
63060;328.504
63120;328.473
63180;328.462
63240;328.457
63300;328.456
63360;328.455
63420;328.455
63480;328.455
63540;328.455
63600;208.84
63660;208.84
63720;0.0
63780;0.0
63840;0.0
63900;0.0
63960;0.0
64020;0.0
64080;0.0
64140;0.0
64200;0.0
64260;0.0
64320;0.0
64380;0.0
64440;0.0
64500;0.0
64560;0.0
64620;0.0
64680;0.0
64740;0.0
64800;0.0
64860;0.0
64920;0.0
64980;0.0
65040;0.0
65100;0.0
65160;172.144
65220;139.288
65280;127.2
65340;122.754
65400;121.118
65460;120.516
65520;120.295
65580;120.213
65640;299.47
65700;299.459
65760;299.45500000000004
65820;299.454
65880;299.453
65940;299.453
66000;299.453
66060;299.453
66120;179.287
66180;1796.08
66240;1796.08
66300;1796.08
66360;1796.08
66420;1796.08
66480;1796.08
66540;1796.08
66600;1796.08
66660;1796.08
66720;1796.08
66780;1796.08
66840;1796.08
66900;1796.08
66960;1947.0829999999999
